aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,alt_name,branch,y_offset,group,order,gene_ypos,gene_label,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd8_naive,72,bortezomib,dmso,451,MAPK8,0.237497489996217,1.17895399483669,0.623661496456942,4.24547919246793e-20,8.99405264053042e-19,1,up,JNK1,p38 and JNK pathways,1,JNK activation complex,7,8,MAPK8 | JNK1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MAPK9,0.0834747062927158,0.736883166798265,0.141199794864351,0.000363842719318584,0.00128818835184184,1,up,JNK2,p38 and JNK pathways,1,JNK activation complex,8,9,MAPK9 | JNK2,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MAPKAP1,0.112922187213086,0.161274590858518,0.120599218465628,0.0178736678457102,0.0387561141910902,1,up,,mTORC pathways,0,mTORC2 complex,3,3,MAPKAP1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MTOR,0.119302239106499,0.239267183308263,0.0922450431956154,0.00269634517040834,0.00766761305503142,1,up,,mTORC pathways,0,mTORC1 complex,5,5,MTOR,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,NFATC1,0.00246663248064394,0.0168409051680729,0.00235006750976569,0.996851599624698,0.997106592258877,1,up,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,25,28,NFATC1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,NFKB1,-0.179943168867391,-0.792748680518646,-0.403621917243599,2.42258848529427e-10,2.32887730477917e-09,-1,dn,NF-κB,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,28,32,NFKB1 | NF-κB,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,NFKBIA,0.0650069374227572,0.175074218771224,0.0450563622390057,0.128035731988131,0.190620676689374,1,up,IκBɑ,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,26,30,NFKBIA | IκBɑ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PAG1,-0.110635284679991,-0.958824897108425,-0.425355384754443,1.23962428267289e-10,1.22286164242737e-09,-1,dn,,Initial TCR Response,5,TCR Regulator,46,51,PAG1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PDPK1,0.0727967971427463,0.36501349199138,0.0672819034132564,0.0173933563560846,0.0379027169319437,1,up,PDK1,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,35,39,PDPK1 | PDK1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PLCG1,0.0599053041754303,-0.896174252732509,-0.153982163021183,2.13735066294204e-06,1.21371463257839e-05,-1,dn,PLC-γ1,Initial TCR Response,5,Phospholipase C complex,39,44,PLCG1 | PLC-γ1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PLCG2,-0.403154685559953,-1.18309661682343,-0.549849020107849,1.5947359343159e-26,4.94040454171972e-25,-1,dn,PLC-γ2,Initial TCR Response,5,Phospholipase C complex,38,43,PLCG2 | PLC-γ2,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PPP3CA,-0.0174743075191045,-0.692742067951399,-0.308431603144445,1.14158026719475e-05,5.70369217601669e-05,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,24,27,PPP3CA,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PPP3CB,-0.0170063012856458,-0.393131271671162,-0.124410748486432,0.0343719737147578,0.0662114297750637,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,23,26,PPP3CB,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PPP3CC,0.0936435042621273,-0.0160891833700966,0.0444252621637956,0.0768400714500887,0.1269812360865,1,up,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,22,25,PPP3CC,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PRKCQ,-0.101586117019637,-0.848781876011969,-0.391018356656362,3.62864566282923e-09,3.04496555342794e-08,-1,dn,PKC-Θ,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,37,41,PRKCQ | PKC-Θ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PRR5,0.0104611991434152,-0.49212107164248,-0.0398979503077279,0.173788606765167,0.242270263029388,-1,dn,,mTORC pathways,0,mTORC2 complex,2,2,PRR5,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PTPN22,-0.0790046576874476,-2.09554982910402,-0.378233427853828,3.43177708740932e-23,8.794293352041e-22,-1,dn,Lyp/Pep,Initial TCR Response,5,TCR Negative Regulator,47,52,PTPN22 | Lyp/Pep,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PTPRC,-0.687983524062583,-2.72092192496706,-1.00497382582122,2.37626444046267e-71,3.8385157372188e-69,-1,dn,CD45,Initial TCR Response,5,TCR Activator,49,54,PTPRC | CD45,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,PTPRJ,0.0401672644073889,-0.732185924633408,-0.173513920559042,6.60395737267675e-05,0.000278895417335359,-1,dn,CD148,Initial TCR Response,5,TCR Activator,50,55,PTPRJ | CD148,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,RAF1,0.103336066038865,0.154030962625969,0.0990409243952617,0.0158522094025895,0.0349753868916644,1,up,c-RAF,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,16,18,RAF1 | c-RAF,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,RASGRP1,0.0147127466598091,-0.240655962040087,-0.0841442787785172,0.22725237326034,0.300806694589641,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,18,20,RASGRP1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,RELA,0.0995587498445028,1.11502759940113,0.0874175558185408,8.42297278298198e-05,0.000347284465792411,1,up,p65,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,27,31,RELA | p65,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,RICTOR,0.192756286278916,0.335392113574059,0.252253872245043,1.51955099813205e-06,8.79453507940019e-06,1,up,,mTORC pathways,0,mTORC2 complex,1,1,RICTOR,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,RPTOR,0.220353051803841,1.24383823958696,0.571206430335665,3.31913419140939e-23,8.55409911552404e-22,1,up,,mTORC pathways,0,mTORC1 complex,4,4,RPTOR,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,SOS1,-0.720641836349488,-2.15119464024756,-0.970822619185844,7.77417027903255e-68,1.17208573906881e-65,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,17,19,SOS1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,TRAC,-0.254525418624951,-1.67297490825705,-0.690848420289536,1.01580947212114e-34,4.71231409477323e-33,-1,dn,TCRɑ,Initial TCR Response,5,TCR complex,58,63,TRAC | TCRɑ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,TRAF6,0.0978986854010415,0.879668964833276,0.175064223888729,2.22701675059813e-06,1.25831314965088e-05,1,up,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,32,36,TRAF6,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,TRBC1,-0.276403117577573,-1.02235028540426,-0.306758783478122,1.26323587204242e-11,1.37677490343322e-10,-1,dn,TCRβ,Initial TCR Response,5,TCR complex,59,64,TRBC1 | TCRβ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,TXK,-0.313412493122943,-2.55904180932374,-1.17131921158322,6.2263474161362e-63,8.16283169947364e-61,-1,dn,,Initial TCR Response,5,Phospholipase C complex,40,45,TXK,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ZAP70,0.0343038624473682,-0.743702310130133,-0.154276241585882,4.65558330987935e-05,0.000203549572842768,-1,dn,,Initial TCR Response,5,TCR Output,45,50,ZAP70,Bor/DMSO,CD8 Naive,#8DC63F,5,3
